gid,st_x,st_y
1004062,-25.176001,38.193001
1004063,-25.309999,38.386002
1004064,-25.445,38.578999
1004065,-25.580999,38.771999
1004066,-25.718,38.964001
1004067,-25.855,39.157001
1004068,-25.993,39.348999
1004069,-26.132,39.541
1004070,-26.271999,39.733002
1004071,-26.412001,39.924999
1004072,-26.552999,40.116001
1004073,-26.695,40.307999
1004074,-26.837999,40.499001
1004075,-26.982,40.689999
1004076,-27.125999,40.881001
1004077,-27.271999,41.070999
1004078,-27.417999,41.262001
1004079,-27.565001,41.452
1004080,-27.712999,41.641998
1004081,-27.861,41.832001
1004082,-28.011,42.021999
1004083,-28.162001,42.212002
1004084,-28.313,42.401001
1004085,-28.465,42.59
1004086,-28.618999,42.778999
1004087,-28.773001,42.967999
1004088,-28.927999,43.157001
1004089,-29.084,43.345001
1004090,-29.240999,43.533001
1004091,-29.399,43.721001
1004092,-29.558001,43.909
1004093,-29.718,44.096001
1004094,-29.879999,44.283001
1004095,-30.042,44.470001
1004096,-30.205,44.657001
1004097,-30.368999,44.844002
1004098,-30.534,45.029999
1004099,-30.701,45.216
1004100,-30.868,45.402
1004101,-31.037001,45.587002
1004102,-31.205999,45.772999
1004103,-31.377001,45.958
1004104,-31.549,46.143002
1004105,-31.722,46.327
1004106,-31.896,46.511002
1004107,-32.071999,46.695999
1004108,-32.249001,46.879002
1004109,-32.425999,47.063
1004110,-32.605999,47.245998
1004111,-32.785999,47.429001
1004112,-32.967999,47.612
1004113,-33.150002,47.793999
1004114,-33.334999,47.976002
1004115,-33.52,48.158001
1004116,-33.707001,48.339001
1004117,-33.895,48.52
1004118,-34.084,48.701
1004119,-34.275002,48.882
1004120,-34.466999,49.062
1004121,-34.660999,49.242001
1004122,-34.855999,49.421001
1004123,-35.051998,49.601002
1004124,-35.25,49.779999
1004125,-35.450001,49.958
1004126,-35.651001,50.136002
1004127,-35.853001,50.313999
1004128,-36.056999,50.492001
1004129,-36.262001,50.668999
1004130,-36.469002,50.846001
1004131,-36.678001,51.021999
1004132,-36.888,51.198002
1004133,-37.099998,51.374001
1004134,-37.313,51.549
1004135,-37.528,51.723999
1004136,-37.744999,51.898998
1004137,-37.963001,52.073002
1004138,-38.182999,52.245998
1004139,-38.404999,52.419998
1004140,-38.627998,52.592999
1004141,-38.854,52.764999
1004142,-39.081001,52.937
1004143,-39.310001,53.109001
1004144,-39.541,53.279999
1004145,-39.772999,53.451
1004146,-40.007999,53.620998
1004147,-40.243999,53.791
1004148,-40.481998,53.959999
1004149,-40.723,54.129002
1004150,-40.965,54.297001
1004151,-41.209,54.465
1004152,-41.455002,54.632
1004153,-41.702999,54.799
1004154,-41.953999,54.965
1004155,-42.206001,55.131001
1004156,-42.459999,55.297001
1004157,-42.716999,55.460999
1004158,-42.976002,55.625999
1004159,-43.237,55.789001
1004160,-43.5,55.952
1004161,-43.764999,56.115002
1004162,-44.033001,56.277
1004163,-44.303001,56.438
1004164,-44.575001,56.598999
1004165,-44.848999,56.758999
1004166,-45.125999,56.918999
1004167,-45.404999,57.077999
1004168,-45.687,57.236
1004169,-45.971001,57.394001
1004170,-46.257,57.550999
1004171,-46.546001,57.708
1004172,-46.838001,57.862999
1004173,-47.132,58.018002
1004174,-47.428001,58.173
1004175,-47.727001,58.326
1004176,-48.028999,58.479
1004177,-48.333,58.632
1004178,-48.639999,58.783001
1004179,-48.950001,58.933998
1004180,-49.262001,59.084
1004181,-49.577,59.234001
1004182,-49.895,59.382
1004183,-50.216,59.529999
1004184,-50.540001,59.676998
1004185,-50.866001,59.823002
1004186,-51.195,59.969002
1004187,-51.527,60.112999
1004188,-51.862,60.257
1004189,-52.200001,60.400002
1004190,-52.541,60.542
1004191,-52.884998,60.682999
1004192,-53.231998,60.823002
1004193,-53.582001,60.962002
1004194,-53.935001,61.101002
1004195,-54.291,61.237999
1004196,-54.651001,61.375
1004197,-55.013,61.509998
1004198,-55.379002,61.645
1004199,-55.747002,61.778999
1004200,-56.118999,61.910999
1004201,-56.494999,62.042999
1004202,-56.873001,62.173
1004203,-57.255001,62.303001
1004204,-57.639999,62.431
1004205,-58.028,62.558998
1004206,-58.419998,62.685001
1004207,-58.814999,62.810001
1004208,-59.213001,62.935001
1004209,-59.615002,63.057999
1004210,-60.02,63.179001
1004211,-60.429001,63.299999
1004212,-60.841,63.419998
1004213,-61.256001,63.537998
1004214,-61.674999,63.654999
1004215,-62.097,63.771
1004216,-62.522999,63.884998
1004217,-62.952,63.999001
1004218,-63.384998,64.111
1004219,-63.820999,64.222
1004220,-64.261002,64.331001
1004221,-64.704002,64.439003
1004222,-65.150002,64.545998
1004223,-65.599998,64.652
1004224,-66.054001,64.755997
1004225,-66.511002,64.858002
1004226,-66.972,64.959999
1004227,-67.435997,65.058998
1005000,-17.752001,26.072001
1005001,-17.854,26.271999
1005002,-17.957001,26.472
1005003,-18.059999,26.672001
1005004,-18.163,26.872
1005005,-18.266001,27.070999
1005006,-18.370001,27.271
1005007,-18.474001,27.471001
1005008,-18.579,27.67
1005009,-18.684,27.870001
1005010,-18.789,28.069
1005011,-18.895,28.268
1005012,-19.000999,28.466999
1005013,-19.108,28.666
1005014,-19.215,28.865
1005015,-19.322001,29.063999
1005016,-19.43,29.263
1005017,-19.538,29.462
1005018,-19.646999,29.660999
1005019,-19.756001,29.858999
1005020,-19.865999,30.058001
1005021,-19.976,30.256001
1005022,-20.086,30.454
1005023,-20.197001,30.653
1005024,-20.308001,30.851
1005025,-20.42,31.049
1005026,-20.532,31.247
1005027,-20.645,31.444
1005028,-20.757999,31.642
1005029,-20.872,31.84
1005030,-20.986,32.036999
1005031,-21.101,32.235001
1005032,-21.216,32.431999
1005033,-21.330999,32.629002
1005034,-21.447001,32.826
1005035,-21.563999,33.022999
1005036,-21.681,33.220001
1005037,-21.799,33.417
1005038,-21.917,33.613998
1005039,-22.035999,33.810001
1005040,-22.156,34.007
1005041,-22.275,34.202999
1005042,-22.396,34.398998
1005043,-22.517,34.595001
1005044,-22.639,34.791
1005045,-22.761,34.987
1005046,-22.882999,35.182999
1005047,-23.007,35.379002
1005048,-23.131001,35.574001
1005049,-23.254999,35.769001
1005050,-23.381001,35.965
1005051,-23.506001,36.16
1005052,-23.632999,36.355
1005053,-23.76,36.549
1005054,-23.888,36.743999
1005055,-24.016001,36.938999
1005056,-24.145,37.132999
1005057,-24.275,37.327
1005058,-24.405001,37.521
1005059,-24.535999,37.715
1005060,-24.667999,37.909
1005061,-24.799999,38.103001
1005062,-24.933001,38.296001
1005063,-25.066999,38.490002
1005064,-25.202,38.682999
1005065,-25.337,38.875999
1005066,-25.473,39.069
1005067,-25.610001,39.262001
1005068,-25.747,39.453999
1005069,-25.885,39.646999
1005070,-26.024,39.839001
1005071,-26.164,40.030998
1005072,-26.305,40.223
1005073,-26.445999,40.415001
1005074,-26.587999,40.606998
1005075,-26.732,40.798
1005076,-26.875,40.988998
1005077,-27.02,41.18
1005078,-27.166,41.370998
1005079,-27.312,41.562
1005080,-27.459,41.751999
1005081,-27.607,41.943001
1005082,-27.756001,42.132999
1005083,-27.906,42.323002
1005084,-28.056999,42.513
1005085,-28.209,42.702
1005086,-28.362,42.890999
1005087,-28.514999,43.081001
1005088,-28.67,43.269001
1005089,-28.825001,43.458
1005090,-28.982,43.646999
1005091,-29.139,43.834999
1005092,-29.298,44.022999
1005093,-29.457001,44.210999
1005094,-29.618,44.398998
1005095,-29.778999,44.585999
1005096,-29.941999,44.772999
1005097,-30.106001,44.959999
1005098,-30.27,45.146999
1005099,-30.436001,45.333
1005100,-30.603001,45.519001
1005101,-30.771,45.705002
1005102,-30.940001,45.890999
1005103,-31.111,46.077
1005104,-31.282,46.262001
1005105,-31.455,46.446999
1005106,-31.628,46.632
1005107,-31.802999,46.816002
1005108,-31.979,47.0
1005109,-32.157001,47.183998
1005110,-32.334999,47.368
1005111,-32.514999,47.550999
1005112,-32.695999,47.734001
1005113,-32.879002,47.917
1005114,-33.062,48.098999
1005115,-33.247002,48.282001
1005116,-33.433998,48.463001
1005117,-33.620998,48.645
1005118,-33.810001,48.826
1005119,-34.000999,49.007
1005120,-34.192001,49.188
1005121,-34.384998,49.368
1005122,-34.580002,49.548
1005123,-34.776001,49.728001
1005124,-34.973,49.907001
1005125,-35.172001,50.085999
1005126,-35.373001,50.264999
1005127,-35.575001,50.443001
1005128,-35.778,50.620998
1005129,-35.983002,50.799
1005130,-36.189999,50.976002
1005131,-36.397999,51.153
1005132,-36.608002,51.330002
1005133,-36.819,51.506001
1005134,-37.032001,51.681
1005135,-37.247002,51.856998
1005136,-37.463001,52.032001
1005137,-37.681,52.206001
1005138,-37.901001,52.381001
1005139,-38.122002,52.554001
1005140,-38.346001,52.728001
1005141,-38.570999,52.901001
1005142,-38.798,53.073002
1005143,-39.026001,53.244999
1005144,-39.257,53.417
1005145,-39.488998,53.588001
1005146,-39.723,53.758999
1005147,-39.959999,53.929001
1005148,-40.198002,54.098999
1005149,-40.438,54.268002
1005150,-40.68,54.437
1005151,-40.924,54.605
1005152,-41.169998,54.772999
1005153,-41.417999,54.939999
1005154,-41.667999,55.106998
1005155,-41.919998,55.272999
1005156,-42.174999,55.438999
1005157,-42.431,55.604
1005158,-42.689999,55.769001
1005159,-42.951,55.932999
1005160,-43.214001,56.097
1005161,-43.479,56.259998
1005162,-43.747002,56.423
1005163,-44.016998,56.584
1005164,-44.289001,56.745998
1005165,-44.563999,56.905998
1005166,-44.841,57.067001
1005167,-45.119999,57.226002
1005168,-45.402,57.384998
1005169,-45.686001,57.542999
1005170,-45.973,57.701
1005171,-46.262001,57.858002
1005172,-46.553001,58.014
1005173,-46.848,58.168999
1005174,-47.144001,58.324001
1005175,-47.444,58.479
1005176,-47.745998,58.632
1005177,-48.050999,58.785
1005178,-48.358002,58.937
1005179,-48.667999,59.088001
1005180,-48.980999,59.238998
1005181,-49.297001,59.389
1005182,-49.615002,59.537998
1005183,-49.937,59.686001
1005184,-50.261002,59.834
1005185,-50.588001,59.98
1005186,-50.917999,60.125999
1005187,-51.25,60.271
1005188,-51.585999,60.415001
1005189,-51.924999,60.558998
1005190,-52.266998,60.701
1005191,-52.611,60.842999
1005192,-52.959,60.984001
1005193,-53.310001,61.123001
1005194,-53.664001,61.262001
1005195,-54.021999,61.400002
1005196,-54.382,61.536999
1005197,-54.744999,61.673
1005198,-55.112,61.808998
1005199,-55.481998,61.943001
1005200,-55.855,62.076
1005201,-56.231998,62.208
1005202,-56.612,62.339001
1005203,-56.994999,62.469002
1005204,-57.381001,62.598
1005205,-57.771,62.726002
1005206,-58.164001,62.853001
1005207,-58.561001,62.978001
1005208,-58.960999,63.103001
1005209,-59.363998,63.226002
1005210,-59.771,63.348999
1005211,-60.181,63.470001
1005212,-60.595001,63.59
1005213,-61.012001,63.708
1005214,-61.432999,63.826
1005215,-61.856998,63.942001
1005216,-62.285,64.056999
1005217,-62.716,64.170998
1005218,-63.151001,64.283997
1005219,-63.59,64.394997
1005220,-64.030998,64.504997
1005221,-64.476997,64.612999
1005222,-64.926003,64.720001
1005223,-65.378998,64.825996
1005224,-65.834999,64.931
1005225,-66.293999,65.033997
1005226,-66.758003,65.135002
1005227,-67.223999,65.235001
1006000,-17.548,26.156
1006001,-17.649,26.356001
1006002,-17.750999,26.556
1006003,-17.853001,26.756001
1006004,-17.955999,26.955999
1006005,-18.059,27.156
1006006,-18.162001,27.356001
1006007,-18.266001,27.556
1006008,-18.370001,27.756001
1006009,-18.474001,27.955999
1006010,-18.579,28.155001
1006011,-18.684,28.355
1006012,-18.789,28.554001
1006013,-18.895,28.754
1006014,-19.002001,28.952999
1006015,-19.108999,29.152
1006016,-19.216,29.351
1006017,-19.323,29.551001
1006018,-19.431,29.749001
1006019,-19.540001,29.948
1006020,-19.649,30.146999
1006021,-19.757999,30.346001
1006022,-19.868,30.544001
1006023,-19.978001,30.743
1006024,-20.089001,30.941
1006025,-20.200001,31.139999
1006026,-20.312,31.337999
1006027,-20.424,31.535999
1006028,-20.535999,31.733999
1006029,-20.649,31.931999
1006030,-20.763,32.130001
1006031,-20.877001,32.327999
1006032,-20.990999,32.525002
1006033,-21.106001,32.723
1006034,-21.222,32.919998
1006035,-21.337999,33.117001
1006036,-21.454,33.314999
1006037,-21.572001,33.512001
1006038,-21.688999,33.709
1006039,-21.806999,33.905998
1006040,-21.926001,34.102001
1006041,-22.045,34.299
1006042,-22.165001,34.495998
1006043,-22.285999,34.692001
1006044,-22.407,34.888
1006045,-22.528,35.084
1006046,-22.65,35.279999
1006047,-22.773001,35.476002
1006048,-22.896,35.672001
1006049,-23.02,35.868
1006050,-23.145,36.063
1006051,-23.27,36.258999
1006052,-23.396,36.453999
1006053,-23.521999,36.648998
1006054,-23.649,36.844002
1006055,-23.777,37.039001
1006056,-23.905001,37.234001
1006057,-24.034,37.428001
1006058,-24.164,37.623001
1006059,-24.295,37.817001
1006060,-24.426001,38.011002
1006061,-24.556999,38.205002
1006062,-24.690001,38.398998
1006063,-24.823,38.592999
1006064,-24.957001,38.786999
1006065,-25.091999,38.98
1006066,-25.226999,39.173
1006067,-25.363001,39.366001
1006068,-25.5,39.558998
1006069,-25.638,39.751999
1006070,-25.775999,39.945
1006071,-25.915001,40.137001
1006072,-26.055,40.330002
1006073,-26.195999,40.521999
1006074,-26.337999,40.714001
1006075,-26.48,40.904999
1006076,-26.622999,41.097
1006077,-26.768,41.287998
1006078,-26.912001,41.48
1006079,-27.058001,41.671001
1006080,-27.205,41.862
1006081,-27.351999,42.051998
1006082,-27.500999,42.243
1006083,-27.65,42.432999
1006084,-27.799999,42.623001
1006085,-27.952,42.813
1006086,-28.104,43.002998
1006087,-28.257,43.192001
1006088,-28.410999,43.382
1006089,-28.566,43.570999
1006090,-28.722,43.759998
1006091,-28.879,43.948002
1006092,-29.035999,44.137001
1006093,-29.195,44.325001
1006094,-29.355,44.513
1006095,-29.516001,44.701
1006096,-29.677999,44.888
1006097,-29.841,45.076
1006098,-30.006001,45.263
1006099,-30.171,45.450001
1006100,-30.337,45.636002
1006101,-30.504999,45.823002
1006102,-30.673,46.008999
1006103,-30.843,46.195
1006104,-31.014,46.380001
1006105,-31.186001,46.566002
1006106,-31.358999,46.750999
1006107,-31.533001,46.936001
1006108,-31.709,47.119999
1006109,-31.886,47.305
1006110,-32.063999,47.488998
1006111,-32.243,47.672001
1006112,-32.424,47.855999
1006113,-32.605999,48.039001
1006114,-32.789001,48.222
1006115,-32.973,48.404999
1006116,-33.159,48.587002
1006117,-33.346001,48.769001
1006118,-33.535,48.951
1006119,-33.723999,49.132
1006120,-33.916,49.313
1006121,-34.108002,49.493999
1006122,-34.303001,49.674
1006123,-34.498001,49.855
1006124,-34.695,50.034
1006125,-34.894001,50.214001
1006126,-35.094002,50.393002
1006127,-35.294998,50.571999
1006128,-35.498001,50.75
1006129,-35.702999,50.928001
1006130,-35.909,51.105999
1006131,-36.117001,51.283001
1006132,-36.326,51.459999
1006133,-36.536999,51.637001
1006134,-36.75,51.813
1006135,-36.964001,51.988998
1006136,-37.18,52.164001
1006137,-37.397999,52.339001
1006138,-37.617001,52.514
1006139,-37.838001,52.688
1006140,-38.061001,52.862
1006141,-38.285999,53.035
1006142,-38.513,53.208
1006143,-38.741001,53.381001
1006144,-38.971001,53.553001
1006145,-39.202999,53.724998
1006146,-39.437,53.896
1006147,-39.673,54.066002
1006148,-39.910999,54.237
1006149,-40.151001,54.407001
1006150,-40.393002,54.576
1006151,-40.637001,54.744999
1006152,-40.882999,54.912998
1006153,-41.131001,55.081001
1006154,-41.381001,55.248001
1006155,-41.632999,55.415001
1006156,-41.887001,55.581001
1006157,-42.144001,55.747002
1006158,-42.402,55.911999
1006159,-42.662998,56.077
1006160,-42.925999,56.241001
1006161,-43.192001,56.404999
1006162,-43.459,56.568001
1006163,-43.729,56.73
1006164,-44.000999,56.891998
1006165,-44.276001,57.053001
1006166,-44.553001,57.214001
1006167,-44.833,57.374001
1006168,-45.115002,57.533001
1006169,-45.398998,57.692001
1006170,-45.686001,57.849998
1006171,-45.974998,58.007
1006172,-46.266998,58.164001
1006173,-46.562,58.32
1006174,-46.859001,58.476002
1006175,-47.159,58.630001
1006176,-47.460999,58.784
1006177,-47.765999,58.938
1006178,-48.074001,59.09
1006179,-48.383999,59.242001
1006180,-48.698002,59.393002
1006181,-49.014,59.543999
1006182,-49.333,59.693001
1006183,-49.654999,59.841999
1006184,-49.98,59.990002
1006185,-50.306999,60.137001
1006186,-50.638,60.284
1006187,-50.971001,60.429001
1006188,-51.307999,60.574001
1006189,-51.646999,60.717999
1006190,-51.990002,60.861
1006191,-52.335999,61.002998
1006192,-52.683998,61.144001
1006193,-53.035999,61.284
1006194,-53.390999,61.424
1006195,-53.749001,61.562
1006196,-54.111,61.700001
1006197,-54.474998,61.835999
1006198,-54.842999,61.972
1006199,-55.214001,62.105999
1006200,-55.589001,62.240002
1006201,-55.966999,62.373001
1006202,-56.348,62.504002
1006203,-56.731998,62.634998
1006204,-57.119999,62.764
1006205,-57.511002,62.891998
1006206,-57.905998,63.02
1006207,-58.304001,63.146
1006208,-58.706001,63.271
1006209,-59.111,63.395
1006210,-59.519001,63.518002
1006211,-59.931,63.639
1006212,-60.347,63.759998
1006213,-60.765999,63.879002
1006214,-61.188999,63.997002
1006215,-61.615002,64.112999
1006216,-62.044998,64.228996
1006217,-62.478001,64.343002
1006218,-62.915001,64.456001
1006219,-63.355999,64.567001
1006220,-63.799999,64.678001
1006221,-64.248001,64.787003
1006222,-64.698997,64.893997
1006223,-65.153999,65.0
1006224,-65.612999,65.105003
1006225,-66.074997,65.209
1006226,-66.541,65.309998
1006227,-67.011002,65.411003
1007000,-17.343,26.239
1007001,-17.444,26.438999
1007002,-17.545,26.639999
1007003,-17.646999,26.84
1007004,-17.749001,27.041
1007005,-17.851,27.240999
1007006,-17.952999,27.441
1007007,-18.056,27.641001
1007008,-18.16,27.841
1007009,-18.264,28.041
1007010,-18.368,28.240999
1007011,-18.472,28.441
1007012,-18.577,28.641001
1007013,-18.681999,28.841
1007014,-18.788,29.040001
1007015,-18.893999,29.24
1007016,-19.000999,29.438999
1007017,-19.108,29.638
1007018,-19.215,29.837999
1007019,-19.323,30.037001
1007020,-19.431,30.236
1007021,-19.540001,30.434999
1007022,-19.649,30.634001
1007023,-19.759001,30.833
1007024,-19.868999,31.031
1007025,-19.979,31.23
1007026,-20.09,31.429001
1007027,-20.202,31.627001
1007028,-20.313999,31.825001
1007029,-20.426001,32.023998
1007030,-20.539,32.222
1007031,-20.652,32.419998
1007032,-20.766001,32.618
1007033,-20.881001,32.816002
1007034,-20.996,33.013
1007035,-21.111,33.210999
1007036,-21.226999,33.408001
1007037,-21.343,33.605999
1007038,-21.459999,33.803001
1007039,-21.577999,34.0
1007040,-21.695999,34.196999
1007041,-21.815001,34.394001
1007042,-21.934,34.591
1007043,-22.054001,34.787998
1007044,-22.174,34.985001
1007045,-22.295,35.181
1007046,-22.416,35.376999
1007047,-22.538,35.574001
1007048,-22.660999,35.77
1007049,-22.784,35.966
1007050,-22.908001,36.161999
1007051,-23.033001,36.356998
1007052,-23.158001,36.553001
1007053,-23.284,36.748001
1007054,-23.41,36.944
1007055,-23.537001,37.139
1007056,-23.665001,37.334
1007057,-23.794001,37.528999
1007058,-23.923,37.723999
1007059,-24.052,37.917999
1007060,-24.183001,38.112999
1007061,-24.313999,38.306999
1007062,-24.445999,38.501999
1007063,-24.577999,38.695999
1007064,-24.712,38.889999
1007065,-24.846001,39.083
1007066,-24.981001,39.277
1007067,-25.115999,39.470001
1007068,-25.252001,39.664001
1007069,-25.389,39.856998
1007070,-25.527,40.049999
1007071,-25.666,40.243
1007072,-25.805,40.435001
1007073,-25.945,40.627998
1007074,-26.086,40.82
1007075,-26.228001,41.012001
1007076,-26.371,41.203999
1007077,-26.514,41.396
1007078,-26.658001,41.588001
1007079,-26.804001,41.778999
1007080,-26.950001,41.970001
1007081,-27.097,42.160999
1007082,-27.243999,42.352001
1007083,-27.393,42.542999
