"Länderarbeitskreis Energiebilanzen"
"Vollständige Energiebilanz "
"Einheit: Terajoule"
" "
Land;Jahr;Bilanzzeile;Anm;Insgesamt;"Kohle (roh)";Briketts;Koks;"Andere Steinkohlen produkte";"Kohle (roh)";Briketts;"Koks, Hartbraun kohle, andere Braunkohlen produkte";"Erdöl (roh)";Rohbenzin;"Ottokraft stoffe";"Dieselkraft stoffe";"Flugturbinen kraftstoffe";"Heizöl leicht";"Heizöl schwer";Petrolkoks;"Andere Mineralöl produkte";Flüssiggas;Raffineriegas;"Kokereigas, Stadtgas";"Gichtgas, Konvertergas";"Erdgas, Erdölgas";"Grubengas, sonstige Gase";"Klärgas, Deponiegas";Wasserkraft;Windkraft;Solarenergie;"Biomasse 1)";"Sonstige erneuerbare Energien 2)";Strom;Kernenergie;Fernwärme;"Andere Energieträger";Stand
Bayern;2011;"Umw-Verbrauch: Sonstige Energieerzeuger";;2226.96118749474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;826.770257894737;0;286.88486;0;0;0;0;0;1113.3060696;0;0;0;
Bayern;2011;"Umw-Verbrauch: Insgesamt";;65028.6718742225;0;0;0;0;0;0;0;0;0;0;3.06540359522021;0;715.15908773;742.53132;6881.126644;0;873.335;28121.0909899637;0;0;7579.93733789474;0;286.88486;0;0;0;0;0;18537.0739776;0;1288.2654;0;
Bayern;2011;"Fackel- und Leitungsverluste";;10699.9701584888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.1229273498016;0;134.439;0;0;0;0;0;6110.353319139;0;4434.054912;0;
Bayern;2011;"Energieangebot nach Umwandlungsbilanz";;1505170.08239766;9682.46420936278;0;2717.12955;0;194.303298;2122.838774;7099.939696;0;50201.7266666667;136788.806714061;239029.548784801;60131.0929087876;156841.850929867;1754.478928;1295.743992;33807.2530290044;37212.19287651;0;0;0;289315.708275108;0;7.35814;0;0;6804;;5150.30864067061;304097.009256;0;43772.342136;8417.76899864295;
Bayern;2011;"Nichtenergetischer Verbrauch";;114267.808477521;;0;;0;0;0;1763.544326;0;50201.7266666667;0;0;0;3131.199983;0;;;21380.389925;0;0;0;5611.46579;0;0;0;0;0;;0;0;0;0;0;
Bayern;2011;"Statistische Differenzen";;500.103648000002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500.103648000002;0;
Bayern;2011;Endenergieverbrauch;;1391402.37756814;;0;;0;194.303298;2122.838774;5336.39537;0;0;136788.806714061;239029.548784801;60131.0929087876;153710.650946867;1754.478928;;;15831.80295151;0;0;0;283704.242485108;0;7.35814;0;0;6804;108716.51883417512;5150.30864067061;304097.009256;0;44272.445784;8417.76899864295;
Bayern;2011;"Gew Steine u Erden, sonst Bergbau, Verarbeitendes Gewerbe insgesamt";;321875.607146908;;0;;0;194.303298;10.68977;5336.39537;0;0;0;200.114671575509;0;;;;;6251.17027;0;0;0;108677.558891026;0;7.35814;0;0;0;27172.828597433858;2.70864;124275.182112;0;14768.38639;8417.76899864295;
Bayern;2011;Schienenverkehr;;10979.1340792361;0;0;0;0;0;0;0;0;0;0;2275.70674430856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148.912934927531;0;8554.5144;0;0;0;
Bayern;2011;Straßenverkehr;;377910.252675538;0;0;0;0;0;0;0;0;0;135098.512836437;218268.224054999;0;0;0;0;0;2721.541685;0;0;0;1223.55321578947;0;0;0;0;0;20598.4208833137;0;0;0;0;0;
Bayern;2011;Luftverkehr;;60228.6292287876;0;0;0;0;0;0;0;0;0;97.53632;0;60131.0929087876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bayern;2011;"Küsten- und Binnenschifffahrt";;170.148749420077;0;0;0;0;0;0;0;0;0;0;159.698718898847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.4500305212303;0;0;0;0;0;
Bayern;2011;"Verkehr insgesamt";;449288.164732982;0;0;0;0;0;0;0;0;0;135196.049156437;220703.629518206;60131.0929087876;0;0;0;0;2721.541685;0;0;0;1223.55321578947;0;0;0;0;0;20757.7838487624;0;8554.5144;0;0;0;
Bayern;2011;Haushalte;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bayern;2011;"Gewerbe, Handel, Dienstleistungen u übrige Verbraucher";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bayern;2011;"Haushalte, Gewerbe, Handel und Dienstleistungen u übrige Verbraucher";;620238.605688245;257.403542;0;0;0;0;2112.149004;0;0;0;1592.75755762425;18125.8045950191;0;;;0;6.09518415031768;6859.09099651;0;0;0;173803.130378292;0;0;0;0;6804;60785.90638797883;5147.60000067061;171267.312744;0;29504.059394;0;
Bayern;2012;Gewinnung;;323325.133281025;0;0;0;0;0;0;0;1664.313245;0;0;0;0;0;0;0;0;0;0;0;0;214.26846024;0;3414.440167123288;47203.6149531953;4043.865996;38843.377272;;8222.48132493047;0;0;0;34084.2155121037;
Bayern;2012;Bezüge;;1741650.63928075;54578.545036;0;2448.67166;0;65.438592;2270.949634;6773.25577;662760.580293781;0;24459.6689326407;24728.7252516159;0;57834.7571071143;0;0;0;0;0;0;0;408924.342157867;0;0;0;0;0;20478.6789616029;0;0;476327.02588413;0;0;
Bayern;2012;Bestandsentnahmen;;4258.0249;18.8327100000002;0;0;0;0;0.62445;0.17033;0;0;0;0;0;1147.92673;2705.6279;0;38.29575;0;0;0;0;290.8538;0;0;0;0;0;;0;0;0;0;50.37989;
Bayern;2012;Energieaufkommen;;2069233.79746178;54597.377746;0;2448.67166;0;65.438592;2271.574084;6773.4261;664424.893538781;0;24459.6689326407;24728.7252516159;0;58982.6838371143;2705.6279;0;38.29575;0;0;0;0;409429.464418107;0;3414.440167123288;47203.6149531953;4043.865996;38843.377272;;8222.48132493047;0;476327.02588413;0;34134.5954021037;
Bayern;2012;Lieferungen;;78446.7143686598;0;0;0;0;0;0;0;0;19121.9159453442;0;0;918.661573370531;0;5335.315533216;5109.133148;6433.05117161161;14322.9166460108;0;0;0;0;0;0;0;0;0;0;0;27205.7203511066;0;0;0;
Bayern;2012;Bestandsaufstockungen;;891.06584857806;496.463600000001;0;4.2515;0;0;0;0.6096300000000047;0;0;0;21.877861644696;0;25.06336;0;66.49648;0;244.17914;0;0;0;0;0;0;0;0;0;;0;0;0;0;15.02561;
Bayern;2012;Primärenergieverbrauch;;1989896.01724454;54100.914146;0;2444.42016;0;65.438592;2271.574084;6772.81647;664424.893538781;-19121.9159453442;24459.6689326407;24706.8473899712;-918.661573370531;58957.6204771143;-2629.687633216;-5175.629628;-6394.75542161161;-14567.0957860108;0;0;0;409429.464418107;0;3414.440167123288;47203.6149531953;4043.865996;38843.377272;206101.44998510132;8222.48132493047;-27205.7203511066;476327.02588413;0;34119.5697921037;
Bayern;2012;"Umw-Einsatz: Kokereien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bayern;2012;"Umw-Einsatz: Steinkohlen- und Braunkohlenbrikettfabriken";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bayern;2012;"Umw-Einsatz: Wärmekraftwerke der allgemeinen Versorgung (ohne KWK)";LAK2);86146.0886803808;26744.60896;0;0;0;0;0;0;0;0;0;;0;;;0;0;;0;0;0;31413.62118;0;;0;0;0;;0;0;0;0;7450.6897500000005;
Bayern;2012;"Umw-Einsatz: Heizkraftwerke der allgemeinen Versorgung (nur KWK)";;79727.41983;16285.34635;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;46260.65614;0;0;0;0;0;7872.793609999999;0;0;0;;8891.767619999999;
Bayern;2012;"Umw-Einsatz: Industriewärmekraftwerke";;27062.5295690482;1824.88066093766;0;0;0;0;0;0;0;0;0;;0;;;0;0;0;0;0;0;20135.2615378573;0;;0;0;0;;;0;0;;;
Bayern;2012;"Umw-Einsatz: Kernkraftwerke";;476327.02588413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;476327.02588413;0;0;
Bayern;2012;"Umw-Einsatz: Wasserkraftwerke";;48787.6149531953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47203.6149531953;0;0;0;0;1584;0;0;0;
Bayern;2012;"Umw-Einsatz: Windkraft-, Fotovoltaik- und andere Anlagen";;100437.960665915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3001.0695856744583;0;4043.865996;30707.377272;62655.5629722402;30.08484;0;0;0;0;
Bayern;2012;"Umw-Einsatz: Heizwerke";LAK2);17397.71243;44.5831999999955;0;0;0;0;0;7.9534;0;0;0;0;0;379.43218;;0;0;;0;0;0;6719.98641999999;0;;0;0;0;4495.97256;;0;0;;;
Bayern;2012;"Umw-Einsatz: Hochöfen, Konverter";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bayern;2012;"Umw-Einsatz: Raffinerien";;688726.147227136;0;0;0;0;0;0;0;664424.893538781;0;0;0;0;0;0;0;4231.25195324885;0;0;0;0;0;0;0;0;0;0;20070.001735106;0;0;0;0;0;
Bayern;2012;"Umw-Einsatz: Sonstige Energieerzeuger";;3.64950000000012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.64950000000012;
Bayern;2012;"Umw-Einsatz: Insgesamt";;1524616.14873981;44899.4191709377;0;0;0;0;0;7.9534;664424.893538781;0;0;22.1830890532139;0;1161.49851590614;11995.0615469058;0;4231.25195324885;74.01013;0;0;0;104529.525277857;0;3014.8341671232884;47203.6149531953;4043.865996;30707.377272;;1498.39644;1584;476327.02588413;374.639;20951.950660093007;
Bayern;2012;"Umw-Ausstoß: Kokereien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bayern;2012;"Umw-Ausstoß: Steinkohlen- und Braunkohlenbrikettfabriken";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bayern;2012;"Umw-Ausstoß: Wärmekraftwerke der allgemeinen Versorgung (ohne KWK)";LAK2);38255.681952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38255.681952;0;0;0;
Bayern;2012;"Umw-Ausstoß: Heizkraftwerke der allgemeinen Versorgung (nur KWK)";;60925.807116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22496.190192;0;38429.616924;0;
Bayern;2012;"Umw-Ausstoß: Industriewärmekraftwerke";;13867.731792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13867.731792;0;0;0;
Bayern;2012;"Umw-Ausstoß: Kernkraftwerke";;157189.228452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157189.228452;0;0;0;
Bayern;2012;"Umw-Ausstoß: Wasserkraftwerke";;48224.6369451953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48224.6369451953;0;0;0;
Bayern;2012;"Umw-Ausstoß: Windkraft-, Fotovoltaik- und andere Anlagen";;57355.376053567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57355.376053567;0;0;0;
Bayern;2012;"Umw-Ausstoß: Heizwerke";LAK2);13497.195096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13497.195096;0;
Bayern;2012;"Umw-Ausstoß: Hochöfen, Konverter";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bayern;2012;"Umw-Ausstoß: Raffinerien";;687346.301487358;0;0;0;0;0;0;0;0;68841.885552;104054.645530198;216527.972950333;59275.5012859643;95923.337301455;16825.132692216;12232.188938;38280.7413955307;29863.991257855;25450.9028487;0;0;0;0;0;0;0;0;20070.001735106;0;0;0;0;0;
Bayern;2012;"Umw-Ausstoß: Sonstige Energieerzeuger";;1.4598;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4598;0;0;0;
Bayern;2012;"Umw-Ausstoß: Insgesamt";;1076663.41869412;0;0;0;0;0;0;0;0;68841.885552;104054.645530198;216527.972950333;59275.5012859643;95923.337301455;16825.132692216;12232.188938;38280.7413955307;29863.991257855;25450.9028487;0;0;0;0;0;0;0;0;20070.001735106;0;337390.305186762;0;51926.81202;0;
Bayern;2012;"Umw-Verbrauch: Kokereien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bayern;2012;"Umw-Verbrauch: Steinkohlenbergbau, Braunkohlenbergbau";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bayern;2012;"Umw-Verbrauch: Kraftwerke, Heizwerke";;15542.239392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14099.092668;0;1443.146724;0;
Bayern;2012;"Umw-Verbrauch: Erdöl- und Erdgasgewinnung";;83.073384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;;0;;0;
Bayern;2012;"Umw-Verbrauch: Mineralölverarbeitung (einschl Stein- und Braunkohlenbrikettfabriken)";;43207.2105072281;0;0;0;0;0;0;0;0;0;0;1.92057904631578;0;456.500115108317;811.863429;5911.95886;0;307.9655;25450.9028487;0;0;;0;0;0;0;0;0.124613425050136;0;;0;;0;
Bayern;2012;"Umw-Verbrauch: Sonstige Energieerzeuger";;3460.11751117515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;846.881210526316;0;225.850141448831;0;0;0;0;0;2387.3861592;0;0;0;
Bayern;2012;"Umw-Verbrauch: Insgesamt";;62292.6407944032;0;0;0;0;0;0;0;0;0;0;1.92057904631578;0;456.500115108317;811.863429;5911.95886;0;307.9655;25450.9028487;0;0;8080.5144284747;0;225.850141448831;0;0;0;0.124613425050136;0;19599.9747552;0;1445.065524;0;
Bayern;2012;"Fackel- und Leitungsverluste";;12226.6122962187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.4860883471602;0;120.481;0;0;0;0;0;6401.16600787149;0;5684.4792;0;
Bayern;2012;"Energieangebot nach Umwandlungsbilanz";;1467424.03410823;9201.49497506234;0;2444.42016;0;65.438592;2271.574084;6764.86307;0;49719.9696066559;128514.314462839;241210.716672205;58356.8397125938;153262.959147555;1388.52008309419;1144.60045;27654.7340206702;14914.9198418442;0;0;0;296798.938623428;0;53.274858551169;0;0;8136;;6724.084884930469;282599.444072584;0;44422.628296;13167.6191320107;
Bayern;2012;"Nichtenergetischer Verbrauch";;84017.190595311;;0;;0;0;0;1635.3426559999998;0;49719.9696066559;0;0;0;21.94115;0;;24717.6306926551;;0;0;0;6260.8616;0;0;0;0;0;;0;0;0;0;193.48792;
Bayern;2012;"Statistische Differenzen";;2577.896904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2577.896904;0;
Bayern;2012;Endenergieverbrauch;"BY1), LAK2)";1385984.74041692;;0;;0;65.438592;2271.574084;5129.5204140000005;0;0;128514.314462839;241210.716672205;58356.8397125938;153241.017997555;1388.52008309419;;2937.10332801511;;0;0;0;290538.077023428;0;53.274858551169;0;0;8136;118602.96536220911;6724.084884930469;282599.444072584;0;47000.5252;12974.1312120107;
Bayern;2012;"Gew Steine u Erden, sonst Bergbau, Verarbeitendes Gewerbe insgesamt";"BY1), LAK2)";325027.029158075;;0;;0;65.22168;0.62218;5129.5204140000005;0;0;0;179.720934718579;0;;;;2933.68092;;0;0;0;109089.784304194;0;53.274858551169;0;0;0;31954.78256862228;1.48184;120019.266756;0;15932.1916;12974.1312120107;
Bayern;2012;Schienenverkehr;"BY1), LAK2)";11102.0638667267;0;0;0;0;0;0;0;0;0;0;2317.99001040859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149.499056318143;0;8634.5748;0;0;0;
Bayern;2012;Straßenverkehr;"BY1), LAK2)";372535.621258816;0;0;0;0;0;0;0;0;0;126967.545234541;220648.669783894;0;0;0;0;0;2770.74234590579;0;0;0;1273.77701578947;0;0;0;0;0;20874.886878686;0;0;0;0;0;
Bayern;2012;Luftverkehr;"BY1), LAK2)";58440.474616806;0;0;0;0;0;0;0;0;0;83.6349042121843;0;58356.8397125938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bayern;2012;"Küsten- und Binnenschifffahrt";"BY1), LAK2)";127.628744830693;0;0;0;0;0;0;0;0;0;0;119.896035021134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.73270980955914;0;0;0;0;0;
Bayern;2012;"Verkehr insgesamt";"BY1), LAK2)";442205.788487179;0;0;0;0;0;0;0;0;0;127051.180138753;223086.555829323;58356.8397125938;0;0;0;0;2770.74234590579;0;0;0;1273.77701578947;0;0;0;0;0;21032.1186448138;0;8634.5748;0;0;0;
Bayern;2012;Haushalte;"BY1), LAK2)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bayern;2012;"Gewerbe, Handel, Dienstleistungen u übrige Verbraucher";"BY1), LAK2)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bayern;2012;"Haushalte, Gewerbe, Handel und Dienstleistungen u übrige Verbraucher";"BY1), LAK2)";618751.922771667;263.160426;0;0;0;0.216912;2270.951904;0;0;0;1463.13432408562;17944.4399081631;0;;;0;3.42240801511368;6432.16963593841;0;0;0;180174.515703444;0;0;0;0;8136;65616.06414877306;6722.60304493047;153945.602516584;0;31068.3336;0;
Bayern;2013;Gewinnung;;342612.4919;0;0;0;0;0;0;0;1967.783114;0;0;0;0;0;0;0;0;0;0;0;0;311.0427905;0;3565.766467;47315.71423;4851.27792;40581.16423;;9698.858667999999;0;0;0;40342.56662;
Bayern;2013;Bezüge;;1756908.723;53545.60879;0;2406.2446;0;0.66609;2085.496943;7518.112563;752353.6826;0;0;9947.333206;0;52556.4916;0;0;0;0;0;0;0;388880.699;0;0;0;0;0;19166.25811;0;0;468448.1297;0;0;
Bayern;2013;Bestandsentnahmen;;6695.187506;2108.91144;0;18.94259;0;4.51288;0;2.73208;0;0;0;43.78711795;0;148.19497;3851.747572;0;0;488.70075;0;0;0;0;0;0;0;0;0;;0;0;0;0;12.498655;
Bayern;2013;Energieaufkommen;;2106216.403;55654.52023;0;2425.18719;0;5.17897;2085.496943;7520.844643;754321.4657;0;0;9991.120324;0;52704.68657;3851.747572;0;0;488.70075;0;0;0;389191.7418;0;3565.766467;47315.71423;4851.27792;40581.16423;;9698.858667999999;0;468448.1297;0;40355.065279999995;
Bayern;2013;Lieferungen;;98654.61477;0;0;0;0;0;0;0;0;21439.6025;2742.013883;0;5271.924252;0;8077.99146;5519.62961;4811.022646;30685.12245;0;0;0;0;0;0;0;0;0;0;0;20107.30797;0;0;0;
Bayern;2013;Bestandsaufstockungen;;4761.037893;15.61954;0;0;0;0;0;175.5603458;0;0;0;1.924854054;0;122.39284;699.0982296;104.30607;11.26825;0;0;0;0;3445.110426;0;0;0;0;0;;0;0;0;0;182.8346;
Bayern;2013;Primärenergieverbrauch;;2002800.75;55638.90069;0;2425.18719;0;5.17897;2085.496943;7345.284297;754321.4657;-21439.6025;-2742.013883;9989.19547;-5271.924252;52582.29373;-4925.342118;-5623.93568;-4822.290896;-30196.4217;0;0;0;385746.6314;0;3565.766467;47315.71423;4851.27792;40581.16423;213156.83857000002;9698.858667999999;-20107.30797;468448.1297;0;40172.23068;
Bayern;2013;"Umw-Einsatz: Kokereien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bayern;2013;"Umw-Einsatz: Steinkohlen- und Braunkohlenbrikettfabriken";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bayern;2013;"Umw-Einsatz: Wärmekraftwerke der allgemeinen Versorgung (ohne KWK)";LAK2);66206.18885;;0;0;0;0;0;0;0;0;0;6.500747979;0;283.18908;;0;0;;0;0;0;11589.61837;0;0;0;0;0;;;0;0;;7525.11851;
Bayern;2013;"Umw-Einsatz: Heizkraftwerke der allgemeinen Versorgung (nur KWK)";;82173.23321;;0;0;0;0;0;0;0;0;0;;0;111.32454;;0;0;0;0;0;0;43021.77234;0;0;0;0;0;;0;0;0;;10596.744910000001;
Bayern;2013;"Umw-Einsatz: Industriewärmekraftwerke";;27686.24842;1683.713014;0;0;0;0;0;0;0;0;0;;0;211.0247986;84.10923038;0;0;0;0;0;0;20408.5768;0;;0;0;0;;0;0;0;;;
Bayern;2013;"Umw-Einsatz: Kernkraftwerke";;468448.1297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;468448.1297;0;0;
Bayern;2013;"Umw-Einsatz: Wasserkraftwerke";;49367.71423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47315.71423;0;0;0;0;2052;0;0;0;
Bayern;2013;"Umw-Einsatz: Windkraft-, Fotovoltaik- und andere Anlagen";;102895.5578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2960.786853;0;4851.27792;32553.16423;62487.077946;43.250868;0;0;0;0;
Bayern;2013;"Umw-Einsatz: Heizwerke";LAK2);20463.49809;;0;0;0;0;0;8.17336;0;0;0;;0;260.8614;;0;0;;0;0;0;8923.90065;0;;0;0;0;;;0;0;;;
Bayern;2013;"Umw-Einsatz: Hochöfen, Konverter";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bayern;2013;"Umw-Einsatz: Raffinerien";;781291.2535;0;0;0;0;0;0;0;754321.4657;0;0;0;0;0;0;0;5032.816796;0;0;0;0;0;0;0;0;0;0;21936.97102;0;0;0;0;0;
Bayern;2013;"Umw-Einsatz: Sonstige Energieerzeuger";;2192.517516;0;0;0;0;0;0;0;0;0;0;0;0;114.9498202;0;0;0;0;0;0;0;1970.112196;0;0;0;0;0;0;0;0;0;0;107.4555;
Bayern;2013;"Umw-Einsatz: Insgesamt";;1600724.341;47929.18621;0;0;0;0;0;8.17336;754321.4657;0;0;9.302725309;0;981.3496388;10909.34413;0;5032.816796;11.736;0;0;0;85913.98036;0;3083.731937;47315.71423;4851.27792;32553.16423;;2287.3370680000003;2052;468448.1297;538.84;21652.42172;
Bayern;2013;"Umw-Ausstoß: Kokereien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bayern;2013;"Umw-Ausstoß: Steinkohlen- und Braunkohlenbrikettfabriken";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bayern;2013;"Umw-Ausstoß: Wärmekraftwerke der allgemeinen Versorgung (ohne KWK)";LAK2);27295.48094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27295.48094;0;0;0;
Bayern;2013;"Umw-Ausstoß: Heizkraftwerke der allgemeinen Versorgung (nur KWK)";;60908.98975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21179.03753;0;39729.95222;0;
Bayern;2013;"Umw-Ausstoß: Industriewärmekraftwerke";;14397.57911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14397.57911;0;0;0;
Bayern;2013;"Umw-Ausstoß: Kernkraftwerke";;154589.171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154589.171;0;0;0;
Bayern;2013;"Umw-Ausstoß: Wasserkraftwerke";;47746.04818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47746.04818;0;0;0;
Bayern;2013;"Umw-Ausstoß: Windkraft-, Fotovoltaik- und andere Anlagen";;60897.017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60897.017;0;0;0;
Bayern;2013;"Umw-Ausstoß: Heizwerke";LAK2);15863.48197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15863.48197;0;
Bayern;2013;"Umw-Ausstoß: Hochöfen, Konverter";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bayern;2013;"Umw-Ausstoß: Raffinerien";;782987.0254;0;0;0;0;0;0;0;0;72867.87798;131863.0105;239972.0541;60569.14096;114706.7574;17544.57001;14289.185;38050.21139;41550.72775;29636.51938;0;0;0;0;0;0;0;0;21936.97102;0;0;0;0;0;
Bayern;2013;"Umw-Ausstoß: Sonstige Energieerzeuger";;962.5807616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;962.5807616;0;0;0;
Bayern;2013;"Umw-Ausstoß: Insgesamt";;1165647.374;0;0;0;0;0;0;0;0;72867.87798;131863.0105;239972.0541;60569.14096;114706.7574;17544.57001;14289.185;38050.21139;41550.72775;29636.51938;0;0;0;0;0;0;0;0;21936.97102;0;327066.9146;0;55593.4342;0;
Bayern;2013;"Umw-Verbrauch: Kokereien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bayern;2013;"Umw-Verbrauch: Steinkohlenbergbau, Braunkohlenbergbau";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bayern;2013;"Umw-Verbrauch: Kraftwerke, Heizwerke";;16314.58969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13404.45362;0;2910.136068;0;
Bayern;2013;"Umw-Verbrauch: Erdöl- und Erdgasgewinnung";;53.2970576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;;0;;;
Bayern;2013;"Umw-Verbrauch: Mineralölverarbeitung (einschl Stein- und Braunkohlenbrikettfabriken)";;51968.84505;0;0;0;0;0;0;0;0;0;0;3.43992896;0;;;;0;;28582.29144;0;0;;0;0;0;0;0;0.209032965;0;;0;;;
